item_id,order_id,product_id,quantity,unit_price,discount_amount
31928,31928,324,1,50.43,0
31929,31929,256,1,182.43,15
31930,31930,132,1,69.72,10
31931,31931,322,1,42.76,0
31932,31932,347,1,127.98,5
31933,31933,27,1,33.39,0
31934,31934,156,3,135.27,0
31935,31935,410,3,117.31,10
31936,31936,107,2,162.28,0
31937,31937,370,1,115.8,5
31938,31938,140,1,47.26,10
31939,31939,342,1,135.0,0
31940,31940,462,1,99.84,0
31941,31941,385,1,158.61,15
31942,31942,220,1,124.87,0
31943,31943,283,1,167.3,0
31944,31944,12,1,199.03,0
31945,31945,62,3,29.59,5
31946,31946,412,1,145.33,0
31947,31947,382,2,156.79,5
31948,31948,65,2,193.3,15
31949,31949,430,1,117.47,0
31950,31950,448,1,95.82,0
31951,31951,358,3,162.82,10
31952,31952,477,2,160.6,0
31953,31953,204,1,97.61,0
31954,31954,12,1,130.69,0
31955,31955,195,3,163.32,15
31956,31956,350,3,26.43,0
31957,31957,297,1,183.55,0
31958,31958,246,2,58.8,0
31959,31959,148,1,90.95,0
31960,31960,337,3,30.97,0
31961,31961,86,2,170.05,10
31962,31962,278,1,47.3,10
31963,31963,489,1,42.17,15
31964,31964,206,1,184.26,5
31965,31965,484,2,99.75,10
31966,31966,215,1,93.1,0
31967,31967,226,2,153.24,0
31968,31968,26,1,23.19,0
31969,31969,474,1,163.35,0
31970,31970,216,3,150.2,15
31971,31971,78,1,123.85,0
31972,31972,275,1,173.68,5
31973,31973,374,1,113.52,0
31974,31974,405,1,69.7,0
31975,31975,3,1,109.32,0
31976,31976,342,2,112.21,0
31977,31977,271,1,172.17,20
31978,31978,303,1,139.19,5
31979,31979,407,1,93.14,15
31980,31980,221,1,159.77,10
31981,31981,266,1,189.02,0
31982,31982,317,2,70.7,0
31983,31983,287,2,150.56,0
31984,31984,459,1,108.19,0
31985,31985,72,1,147.48,0
31986,31986,83,1,196.86,0
31987,31987,250,1,68.29,0
31988,31988,119,1,97.38,0
31989,31989,8,2,176.01,5
31990,31990,263,1,169.82,0
31991,31991,482,2,69.78,0
31992,31992,357,1,99.15,0
31993,31993,444,1,144.86,0
31994,31994,215,1,121.76,15
31995,31995,416,1,116.67,0
31996,31996,368,1,72.7,0
31997,31997,75,1,82.11,15
31998,31998,387,1,95.24,0
31999,31999,115,1,145.19,5
32000,32000,457,1,172.1,0
32001,32001,274,1,91.21,0
32002,32002,273,1,46.84,0
32003,32003,420,2,103.72,0
32004,32004,313,1,74.31,0
32005,32005,483,3,20.45,10
32006,32006,329,1,73.43,0
32007,32007,159,1,70.1,0
32008,32008,396,1,167.73,5
32009,32009,442,3,154.27,10
32010,32010,142,1,65.11,0
32011,32011,453,1,112.95,15
32012,32012,413,1,175.22,0
32013,32013,308,1,184.7,5
32014,32014,69,2,75.69,0
32015,32015,39,2,88.1,0
32016,32016,393,1,146.32,15
32017,32017,213,1,118.41,10
32018,32018,386,1,106.57,0
32019,32019,78,1,68.99,5
32020,32020,283,2,92.96,0
32021,32021,390,1,30.3,5
32022,32022,314,1,53.89,0
32023,32023,329,1,80.26,20
32024,32024,275,1,74.64,5
32025,32025,4,1,144.66,5
32026,32026,41,2,161.29,0
32027,32027,233,1,150.9,0
32028,32028,85,2,196.94,0
32029,32029,474,2,55.64,0
32030,32030,110,3,107.36,0
32031,32031,289,2,115.37,0
32032,32032,457,1,60.73,0
32033,32033,206,1,143.41,5
32034,32034,14,1,116.08,0
32035,32035,326,2,98.02,0
32036,32036,432,3,99.8,0
32037,32037,176,1,133.77,5
32038,32038,145,1,169.14,0
32039,32039,310,1,176.44,5
32040,32040,355,1,141.68,0
32041,32041,115,1,34.76,5
32042,32042,255,2,94.64,0
32043,32043,225,2,71.78,0
32044,32044,65,1,83.56,0
32045,32045,496,1,190.91,10
32046,32046,495,2,66.53,0
32047,32047,362,1,109.21,0
32048,32048,236,1,144.64,0
32049,32049,195,1,40.77,0
32050,32050,126,1,53.52,15
32051,32051,143,2,190.55,0
32052,32052,484,1,153.31,15
32053,32053,395,1,30.66,5
32054,32054,269,1,84.33,10
32055,32055,223,3,154.64,5
32056,32056,5,1,166.25,0
32057,32057,10,3,197.88,15
32058,32058,483,1,137.8,0
32059,32059,72,1,101.34,0
32060,32060,116,1,23.12,0
32061,32061,400,1,194.02,0
32062,32062,104,1,94.77,0
32063,32063,77,1,25.76,5
32064,32064,124,1,193.71,0
32065,32065,30,2,81.82,5
32066,32066,97,1,51.47,10
32067,32067,172,1,190.42,5
32068,32068,431,1,166.87,0
32069,32069,457,2,39.63,0
32070,32070,265,1,103.57,10
32071,32071,467,1,125.5,5
32072,32072,388,1,63.86,5
32073,32073,275,2,76.85,20
32074,32074,402,1,75.2,5
32075,32075,39,1,78.05,5
32076,32076,313,1,128.52,10
32077,32077,149,2,184.53,0
32078,32078,262,1,52.76,0
32079,32079,452,1,95.63,15
32080,32080,444,1,145.59,10
32081,32081,301,3,102.71,0
32082,32082,403,1,174.67,0
32083,32083,373,1,182.29,15
32084,32084,299,1,98.42,20
32085,32085,80,1,107.65,0
32086,32086,13,1,169.19,5
32087,32087,369,1,63.3,15
32088,32088,441,1,159.69,0
32089,32089,155,1,161.02,5
32090,32090,400,2,193.84,0
32091,32091,374,1,147.66,10
32092,32092,160,1,123.9,5
32093,32093,337,1,156.81,5
32094,32094,443,1,156.95,0
32095,32095,263,1,128.03,20
32096,32096,355,1,104.25,5
32097,32097,391,2,120.27,5
32098,32098,421,1,82.62,15
32099,32099,312,1,128.84,0
32100,32100,122,1,95.27,15
32101,32101,28,1,74.48,0
32102,32102,52,2,87.09,5
32103,32103,379,1,164.82,0
32104,32104,360,1,69.39,0
32105,32105,396,1,137.48,10
32106,32106,89,1,133.61,0
32107,32107,125,1,157.85,0
32108,32108,376,1,87.56,10
32109,32109,178,1,121.46,5
32110,32110,411,1,196.26,10
32111,32111,437,1,75.14,0
32112,32112,382,1,155.0,5
32113,32113,8,1,37.68,0
32114,32114,92,1,42.2,0
32115,32115,191,1,41.67,0
32116,32116,210,1,167.45,0
32117,32117,128,2,41.67,15
32118,32118,479,1,176.46,0
32119,32119,339,2,47.69,5
32120,32120,256,2,95.76,0
32121,32121,152,1,104.25,0
32122,32122,266,1,122.12,0
32123,32123,283,1,172.12,0
32124,32124,494,3,45.73,0
32125,32125,110,1,111.59,15
32126,32126,390,2,194.77,0
32127,32127,233,3,158.71,20
32128,32128,163,2,59.55,5
32129,32129,247,1,108.1,15
32130,32130,485,1,146.67,0
32131,32131,458,3,30.7,5
32132,32132,178,1,87.16,5
32133,32133,52,1,29.78,0
32134,32134,316,1,131.02,0
32135,32135,188,1,24.91,10
32136,32136,182,1,127.19,0
32137,32137,127,3,40.22,0
32138,32138,78,1,168.32,10
32139,32139,154,1,45.22,15
32140,32140,69,1,141.18,15
32141,32141,456,1,143.83,0
32142,32142,496,1,44.31,20
32143,32143,212,1,94.6,5
32144,32144,10,1,147.7,15
32145,32145,283,2,168.16,15
32146,32146,463,1,196.3,10
32147,32147,106,1,89.09,0
32148,32148,500,1,199.88,0
32149,32149,12,3,171.97,10
32150,32150,122,1,40.99,10
32151,32151,222,1,187.5,10
32152,32152,439,1,37.12,10
32153,32153,261,1,121.73,0
32154,32154,323,1,99.95,5
32155,32155,63,2,180.11,20
32156,32156,157,1,141.66,10
32157,32157,253,1,190.46,5
32158,32158,180,1,92.65,20
32159,32159,458,1,23.13,0
32160,32160,302,1,123.49,0
32161,32161,196,1,195.63,0
32162,32162,171,1,185.05,15
32163,32163,34,1,97.7,0
32164,32164,327,1,59.55,20
32165,32165,173,3,62.76,0
32166,32166,249,1,86.96,5
32167,32167,118,1,171.22,0
32168,32168,246,1,77.41,10
32169,32169,52,1,164.91,10
32170,32170,90,2,86.09,0
32171,32171,451,1,103.91,0
32172,32172,313,1,24.57,0
32173,32173,302,2,73.19,15
32174,32174,23,1,52.61,5
32175,32175,230,1,147.61,0
32176,32176,230,1,150.83,0
32177,32177,229,1,198.75,0
32178,32178,473,3,34.1,0
32179,32179,243,2,30.63,0
32180,32180,220,1,22.07,5
32181,32181,144,1,197.66,0
32182,32182,16,1,92.48,0
32183,32183,196,2,152.81,0
32184,32184,294,1,71.89,0
32185,32185,264,3,91.04,10
32186,32186,80,1,99.3,0
32187,32187,92,1,101.08,5
32188,32188,18,1,167.81,0
32189,32189,143,3,81.25,15
32190,32190,151,2,153.2,5
32191,32191,264,1,173.91,0
32192,32192,147,1,177.77,5
32193,32193,6,1,52.35,10
32194,32194,377,1,62.37,0
32195,32195,24,1,144.78,15
32196,32196,412,1,41.7,0
32197,32197,156,1,103.0,0
32198,32198,333,2,29.51,10
32199,32199,265,1,186.81,0
32200,32200,54,1,120.72,0
32201,32201,314,1,152.65,15
32202,32202,162,1,141.07,15
32203,32203,142,1,130.24,0
32204,32204,461,1,146.31,0
32205,32205,411,1,163.81,0
32206,32206,31,1,136.06,0
32207,32207,6,3,163.83,5
32208,32208,441,1,55.98,5
32209,32209,258,1,86.2,0
32210,32210,169,1,145.11,0
32211,32211,406,1,53.96,10
32212,32212,66,3,115.77,15
32213,32213,219,1,33.98,5
32214,32214,22,1,96.8,5
32215,32215,28,2,43.61,0
32216,32216,198,2,41.49,0
32217,32217,440,1,91.39,5
32218,32218,102,1,112.36,10
32219,32219,91,1,48.5,0
32220,32220,156,1,163.41,0
32221,32221,293,1,42.23,10
32222,32222,207,1,155.49,10
32223,32223,213,1,178.34,5
32224,32224,26,2,48.24,0
32225,32225,43,2,127.75,10
32226,32226,257,1,186.55,0
32227,32227,474,1,78.35,5
32228,32228,339,1,49.0,10
32229,32229,463,1,136.35,0
32230,32230,389,1,175.27,0
32231,32231,315,1,120.28,0
32232,32232,381,2,119.79,5
32233,32233,155,2,151.11,10
32234,32234,53,1,50.01,0
32235,32235,498,1,86.61,10
32236,32236,275,2,181.42,0
32237,32237,273,1,178.98,5
32238,32238,72,1,27.61,15
32239,32239,257,1,121.02,0
32240,32240,136,1,148.01,0
32241,32241,81,1,35.42,0
32242,32242,411,2,123.33,5
32243,32243,370,1,141.2,15
32244,32244,93,1,158.92,0
32245,32245,359,1,95.29,0
32246,32246,8,1,156.61,5
32247,32247,245,1,69.23,15
32248,32248,393,1,89.55,10
32249,32249,230,1,194.7,0
32250,32250,79,1,20.26,0
32251,32251,288,1,115.57,0
32252,32252,20,1,177.2,0
32253,32253,312,3,68.35,0
32254,32254,281,1,106.1,10
32255,32255,169,1,160.16,5
32256,32256,126,3,32.03,0
32257,32257,197,2,168.2,5
32258,32258,87,1,98.58,0
32259,32259,408,1,118.48,0
32260,32260,284,1,139.78,0
32261,32261,150,1,74.96,10
32262,32262,171,3,150.58,10
32263,32263,379,3,67.05,0
32264,32264,62,1,131.27,0
32265,32265,411,1,121.16,0
32266,32266,419,3,111.83,10
32267,32267,109,1,150.65,15
32268,32268,134,1,54.45,0
32269,32269,332,1,56.26,0
32270,32270,95,2,172.34,0
32271,32271,200,1,163.57,10
32272,32272,68,1,177.63,10
32273,32273,237,2,132.33,10
32274,32274,52,1,98.15,0
32275,32275,328,1,161.65,0
32276,32276,403,1,135.32,0
32277,32277,394,1,198.96,10
32278,32278,349,1,121.95,5
32279,32279,498,1,172.03,0
32280,32280,225,3,105.67,5
32281,32281,87,1,145.67,0
32282,32282,137,2,23.04,10
32283,32283,323,1,49.74,10
32284,32284,288,2,70.46,10
32285,32285,153,1,111.95,0
32286,32286,387,3,130.14,0
32287,32287,390,2,109.78,5
32288,32288,457,1,59.71,0
32289,32289,354,1,34.44,0
32290,32290,261,2,32.67,0
32291,32291,390,1,70.84,0
32292,32292,316,1,96.07,5
32293,32293,157,1,156.32,0
32294,32294,388,1,94.93,10
32295,32295,253,1,67.07,0
32296,32296,470,1,66.13,0
32297,32297,82,1,54.59,0
32298,32298,270,2,131.93,0
32299,32299,479,1,144.59,0
32300,32300,156,1,61.13,5
32301,32301,203,1,62.72,0
32302,32302,314,1,183.21,20
32303,32303,197,1,187.19,5
32304,32304,320,2,181.63,0
32305,32305,442,3,194.31,0
32306,32306,114,1,120.88,0
32307,32307,20,1,183.75,0
32308,32308,325,1,93.3,5
32309,32309,499,1,154.24,5
32310,32310,174,2,96.03,5
32311,32311,480,1,199.39,0
32312,32312,49,1,155.37,0
32313,32313,469,1,190.03,0
32314,32314,222,1,62.97,0
32315,32315,300,1,29.16,5
32316,32316,80,1,95.31,20
32317,32317,32,1,175.05,0
32318,32318,125,2,185.11,20
32319,32319,142,1,118.36,0
32320,32320,156,1,124.99,0
32321,32321,189,3,187.93,0
32322,32322,172,1,74.79,0
32323,32323,177,1,196.81,0
32324,32324,121,1,153.23,0
32325,32325,400,1,132.59,5
32326,32326,255,1,137.54,0
32327,32327,3,1,190.48,0
32328,32328,304,1,38.17,0
32329,32329,307,1,156.52,20
32330,32330,175,2,129.44,15
32331,32331,75,1,109.47,0
32332,32332,53,1,65.9,0
32333,32333,395,1,123.7,0
32334,32334,435,1,125.98,5
32335,32335,410,1,157.62,0
32336,32336,348,1,48.46,5
32337,32337,113,1,24.46,0
32338,32338,279,3,193.64,5
32339,32339,467,1,20.62,0
32340,32340,238,1,44.56,15
32341,32341,399,3,67.22,0
32342,32342,129,1,116.55,0
32343,32343,213,2,99.14,5
32344,32344,3,1,89.16,0
32345,32345,425,1,176.65,0
32346,32346,437,1,69.31,0
32347,32347,326,1,100.2,0
32348,32348,239,1,145.95,0
32349,32349,243,1,103.54,0
32350,32350,233,1,86.95,0
32351,32351,38,1,121.35,0
32352,32352,122,1,160.46,0
32353,32353,128,1,47.2,5
32354,32354,188,1,32.2,10
32355,32355,458,1,170.64,10
32356,32356,290,1,197.97,10
32357,32357,482,1,121.73,10
32358,32358,295,2,100.07,0
32359,32359,90,2,21.18,0
32360,32360,382,1,53.63,5
32361,32361,229,1,36.31,15
32362,32362,358,2,131.06,15
32363,32363,352,2,147.62,0
32364,32364,352,1,69.28,0
32365,32365,198,3,188.97,0
32366,32366,44,1,116.81,0
32367,32367,435,1,33.4,10
32368,32368,294,1,89.71,0
32369,32369,166,1,73.63,0
32370,32370,210,1,113.32,5
32371,32371,470,1,135.57,0
32372,32372,119,3,86.04,10
32373,32373,407,1,64.06,10
32374,32374,36,3,175.36,0
32375,32375,50,1,58.07,0
32376,32376,46,1,94.88,5
32377,32377,117,1,58.76,0
32378,32378,149,3,191.8,5
32379,32379,449,2,53.75,10
32380,32380,319,1,150.31,0
32381,32381,4,1,145.87,15
32382,32382,59,3,97.95,15
32383,32383,191,1,122.76,0
32384,32384,47,1,131.43,10
32385,32385,325,1,121.94,10
32386,32386,130,2,99.16,0
32387,32387,397,1,97.79,0
32388,32388,46,1,126.77,15
32389,32389,337,1,194.66,10
32390,32390,58,1,22.05,5
32391,32391,232,1,79.2,5
32392,32392,159,1,30.7,0
32393,32393,173,1,179.25,0
32394,32394,404,1,164.79,0
32395,32395,403,1,146.86,0
32396,32396,308,1,196.0,0
32397,32397,209,1,29.44,15
32398,32398,2,1,93.88,10
32399,32399,373,1,80.04,5
32400,32400,478,1,111.02,5
32401,32401,247,1,73.13,10
32402,32402,300,1,59.99,0
32403,32403,302,3,66.71,0
32404,32404,302,1,189.17,0
32405,32405,142,2,165.32,5
32406,32406,25,1,87.19,0
32407,32407,399,2,24.07,0
32408,32408,260,2,85.39,0
32409,32409,454,1,197.83,10
32410,32410,65,1,170.05,0
32411,32411,217,1,187.61,10
32412,32412,405,1,23.57,20
32413,32413,183,1,101.87,0
32414,32414,43,1,52.32,10
32415,32415,233,2,169.5,5
32416,32416,132,1,112.19,0
32417,32417,246,1,161.22,0
32418,32418,79,2,99.8,15
32419,32419,328,1,146.6,0
32420,32420,274,1,195.38,5
32421,32421,397,2,196.7,0
32422,32422,492,1,25.69,0
32423,32423,64,1,94.89,5
32424,32424,57,1,92.52,0
32425,32425,102,3,44.1,5
32426,32426,380,1,141.24,10
32427,32427,118,1,180.54,0
32428,32428,76,1,138.99,0
32429,32429,458,2,190.89,0
32430,32430,151,1,139.96,5
32431,32431,236,1,118.76,0
32432,32432,378,1,23.38,5
32433,32433,275,1,122.59,10
32434,32434,107,1,56.24,20
32435,32435,159,2,163.78,5
32436,32436,209,1,112.19,15
32437,32437,148,1,197.77,5
32438,32438,141,2,152.67,5
32439,32439,21,2,143.94,5
32440,32440,311,2,91.12,5
32441,32441,140,1,45.74,5
32442,32442,88,1,21.33,0
32443,32443,344,2,48.65,0
32444,32444,43,1,197.85,0
32445,32445,220,1,149.66,10
32446,32446,224,1,122.54,0
32447,32447,145,1,63.02,5
32448,32448,296,1,89.32,15
32449,32449,490,1,119.39,5
32450,32450,496,1,143.67,0
32451,32451,331,1,50.61,5
32452,32452,188,1,56.64,0
32453,32453,136,2,50.01,0
32454,32454,120,1,124.08,0
32455,32455,427,1,191.14,15
32456,32456,38,2,65.93,0
32457,32457,293,1,132.5,0
32458,32458,338,3,82.67,5
32459,32459,497,1,144.69,15
32460,32460,259,1,195.68,5
32461,32461,258,1,27.32,0
32462,32462,254,1,59.24,5
32463,32463,154,1,139.07,15
32464,32464,294,1,113.96,0
32465,32465,200,1,35.88,5
32466,32466,159,1,129.39,5
32467,32467,117,3,21.54,20
32468,32468,341,1,42.21,0
32469,32469,208,1,167.48,20
32470,32470,457,1,185.99,5
32471,32471,267,1,46.21,0
32472,32472,265,1,96.23,0
32473,32473,2,1,164.26,0
32474,32474,287,1,135.9,15
32475,32475,410,2,103.68,0
32476,32476,443,1,122.88,0
32477,32477,37,1,100.95,0
32478,32478,253,2,188.12,0
32479,32479,67,1,165.05,10
32480,32480,500,2,167.93,0
32481,32481,437,1,110.87,15
32482,32482,46,1,189.46,5
32483,32483,189,1,37.82,10
32484,32484,260,1,137.16,0
32485,32485,262,2,145.97,15
32486,32486,434,1,27.72,0
32487,32487,212,1,175.83,0
32488,32488,328,1,152.04,0
32489,32489,101,1,163.34,15
32490,32490,53,1,53.42,15
32491,32491,122,2,114.13,20
32492,32492,159,1,153.78,5
32493,32493,386,1,109.01,0
32494,32494,6,1,97.98,5
32495,32495,417,1,53.02,5
32496,32496,191,1,103.83,15
32497,32497,402,1,167.18,0
32498,32498,372,1,98.19,0
32499,32499,47,2,174.75,0
32500,32500,460,1,182.86,0
32501,32501,73,1,100.1,15
32502,32502,338,2,54.94,5
32503,32503,143,1,146.95,0
32504,32504,226,1,69.89,0
32505,32505,184,1,170.57,5
32506,32506,305,1,23.38,15
32507,32507,56,2,166.3,0
32508,32508,36,1,49.65,0
32509,32509,207,1,180.67,15
32510,32510,452,3,70.73,10
32511,32511,435,1,140.75,0
32512,32512,463,1,47.95,10
32513,32513,498,1,22.54,20
32514,32514,426,1,133.84,10
32515,32515,271,1,171.91,0
32516,32516,129,1,115.62,5
32517,32517,251,1,159.96,0
32518,32518,493,1,59.44,5
32519,32519,95,1,179.91,0
32520,32520,133,1,93.7,0
32521,32521,358,2,178.62,0
32522,32522,333,1,168.47,0
32523,32523,160,1,160.38,0
32524,32524,399,1,124.02,0
32525,32525,407,1,130.63,0
32526,32526,85,2,163.01,0
32527,32527,270,1,176.91,0
32528,32528,152,2,56.16,0
32529,32529,460,1,116.71,0
32530,32530,197,1,116.16,0
32531,32531,466,1,36.82,15
32532,32532,186,3,180.2,0
32533,32533,2,1,103.57,15
32534,32534,43,1,177.62,10
32535,32535,177,1,79.33,5
32536,32536,306,1,62.0,10
32537,32537,153,1,27.69,10
32538,32538,495,1,194.51,10
32539,32539,4,1,168.87,5
32540,32540,23,1,146.38,20
32541,32541,417,1,123.92,10
32542,32542,191,1,170.87,10
32543,32543,298,3,41.57,0
32544,32544,182,1,21.45,20
32545,32545,134,1,64.66,15
32546,32546,330,1,88.5,5
32547,32547,353,1,167.53,10
32548,32548,387,1,63.85,0
32549,32549,487,1,81.83,0
32550,32550,107,1,178.74,0
32551,32551,83,1,131.48,10
32552,32552,495,1,154.37,20
32553,32553,321,1,90.79,0
32554,32554,414,1,199.01,10
32555,32555,235,1,53.54,10
32556,32556,315,1,151.02,0
32557,32557,42,1,74.11,10
32558,32558,314,1,185.81,5
32559,32559,29,1,177.94,10
32560,32560,452,1,195.46,0
32561,32561,305,2,137.19,0
32562,32562,221,1,51.35,15
32563,32563,127,1,79.91,5
32564,32564,190,1,146.82,0
32565,32565,27,1,69.11,0
32566,32566,386,1,194.6,0
32567,32567,361,1,115.67,10
32568,32568,126,2,49.33,5
32569,32569,355,1,183.1,0
32570,32570,460,1,47.7,0
32571,32571,38,1,146.48,5
32572,32572,279,1,94.54,5
32573,32573,486,2,124.28,5
32574,32574,446,3,136.66,5
32575,32575,258,1,44.8,5
32576,32576,198,1,153.79,0
32577,32577,209,2,164.63,0
32578,32578,318,3,126.11,20
32579,32579,304,3,47.69,0
32580,32580,377,1,189.18,5
32581,32581,469,1,32.05,10
32582,32582,19,1,64.73,5
32583,32583,335,3,54.38,10
32584,32584,103,1,132.9,5
32585,32585,277,2,29.53,0
32586,32586,449,1,26.92,0
32587,32587,262,2,110.31,10
32588,32588,206,2,171.7,15
32589,32589,235,1,146.02,0
32590,32590,318,1,66.76,5
32591,32591,7,1,118.92,10
32592,32592,222,1,175.5,0
32593,32593,116,1,132.12,0
32594,32594,408,1,72.35,5
32595,32595,445,1,29.91,5
32596,32596,26,3,65.34,15
32597,32597,10,1,109.4,5
32598,32598,459,2,181.29,0
32599,32599,385,1,172.33,15
32600,32600,491,3,136.71,10
32601,32601,174,1,85.16,10
32602,32602,290,1,159.83,15
32603,32603,115,1,88.01,10
32604,32604,344,1,106.0,0
32605,32605,221,1,194.85,0
32606,32606,18,1,39.54,5
32607,32607,262,3,57.62,15
32608,32608,66,2,28.21,0
32609,32609,25,2,173.65,20
32610,32610,181,1,160.69,5
32611,32611,471,2,196.5,0
32612,32612,426,1,27.13,0
32613,32613,412,1,188.23,0
32614,32614,497,1,181.69,15
32615,32615,354,1,124.06,0
32616,32616,280,1,96.52,0
32617,32617,121,1,78.54,0
32618,32618,244,3,105.44,0
32619,32619,493,2,26.04,0
32620,32620,428,2,73.83,0
32621,32621,347,3,169.98,10
32622,32622,11,1,89.87,20
32623,32623,70,2,36.26,10
32624,32624,183,1,77.85,0
32625,32625,261,1,181.54,0
32626,32626,142,1,94.99,5
32627,32627,377,1,186.58,0
32628,32628,206,1,119.8,0
32629,32629,216,1,102.6,10
32630,32630,139,2,74.48,5
32631,32631,390,2,104.73,0
32632,32632,400,1,99.83,15
32633,32633,229,1,85.98,0
32634,32634,193,3,66.18,15
32635,32635,240,1,29.36,5
32636,32636,274,1,27.19,0
32637,32637,3,1,150.39,10
32638,32638,68,1,107.71,5
32639,32639,436,1,187.6,20
32640,32640,446,1,143.93,5
32641,32641,288,2,124.21,15
32642,32642,401,2,29.98,15
32643,32643,350,1,21.51,10
32644,32644,490,2,186.55,5
32645,32645,272,3,152.86,0
32646,32646,119,1,77.13,15
32647,32647,492,3,166.65,0
32648,32648,78,3,108.91,15
32649,32649,299,1,89.91,0
32650,32650,268,2,48.96,0
32651,32651,65,1,193.2,0
32652,32652,197,1,119.68,10
32653,32653,361,1,42.69,5
32654,32654,263,1,166.48,0
32655,32655,107,1,68.48,0
32656,32656,151,1,87.99,5
32657,32657,406,1,169.45,10
32658,32658,13,1,91.34,10
32659,32659,51,1,110.71,15
32660,32660,203,1,116.77,20
32661,32661,91,1,141.1,5
32662,32662,355,1,188.54,0
32663,32663,74,1,24.25,15
32664,32664,64,2,42.38,0
32665,32665,445,1,72.56,10
32666,32666,345,2,127.84,5
32667,32667,268,1,88.22,0
32668,32668,14,1,98.97,0
32669,32669,238,1,111.16,0
32670,32670,492,2,177.6,0
32671,32671,1,1,64.31,0
32672,32672,367,1,180.9,0
32673,32673,172,2,29.48,0
32674,32674,378,1,46.65,0
32675,32675,49,1,93.89,0
32676,32676,323,1,145.09,0
32677,32677,251,2,62.54,0
32678,32678,285,2,65.46,0
32679,32679,101,1,100.15,15
32680,32680,259,1,135.85,5
32681,32681,320,1,92.73,0
32682,32682,465,2,118.18,5
32683,32683,153,1,190.24,0
32684,32684,357,1,128.66,15
32685,32685,87,1,154.29,15
32686,32686,17,1,118.27,0
32687,32687,424,1,104.76,0
32688,32688,490,1,65.26,5
32689,32689,212,2,38.42,0
32690,32690,493,2,145.57,0
32691,32691,347,1,120.1,10
32692,32692,383,2,63.72,0
32693,32693,50,1,102.5,15
32694,32694,164,1,68.92,10
32695,32695,229,1,150.61,0
32696,32696,421,1,119.73,15
32697,32697,293,1,51.78,0
32698,32698,23,1,106.8,15
32699,32699,323,1,176.36,0
32700,32700,166,1,144.04,5
32701,32701,151,2,123.92,15
32702,32702,287,3,98.7,0
32703,32703,394,1,106.84,0
32704,32704,218,1,137.65,10
32705,32705,46,1,89.18,0
32706,32706,136,1,140.82,0
32707,32707,412,1,124.57,0
32708,32708,255,1,45.5,0
32709,32709,236,1,110.8,5
32710,32710,475,2,118.81,10
32711,32711,383,1,61.15,15
32712,32712,40,1,34.01,5
32713,32713,299,1,35.46,0
32714,32714,218,2,69.11,0
32715,32715,179,3,24.79,0
32716,32716,175,2,183.97,10
32717,32717,381,1,90.8,15
32718,32718,343,2,48.15,15
32719,32719,333,1,100.17,5
32720,32720,82,1,185.13,10
32721,32721,167,1,130.06,5
32722,32722,346,1,199.62,5
32723,32723,157,3,184.75,0
32724,32724,233,1,37.94,0
32725,32725,381,1,68.11,0
32726,32726,496,1,141.62,5
32727,32727,461,1,199.67,0
32728,32728,5,2,99.25,5
32729,32729,296,2,117.82,0
32730,32730,34,1,123.66,5
32731,32731,165,1,98.11,0
32732,32732,322,1,170.76,5
32733,32733,43,2,171.32,0
32734,32734,272,1,177.65,5
32735,32735,72,2,196.44,5
32736,32736,159,1,197.08,5
32737,32737,13,1,132.43,5
32738,32738,184,1,110.7,5
32739,32739,194,1,113.64,10
32740,32740,294,1,155.93,20
32741,32741,10,1,26.12,20
32742,32742,487,1,167.48,0
32743,32743,410,1,87.71,0
32744,32744,295,1,171.25,0
32745,32745,187,1,157.72,0
32746,32746,190,2,50.82,0
32747,32747,95,1,52.27,10
32748,32748,434,1,191.55,0
32749,32749,198,1,164.68,0
32750,32750,15,2,192.92,0
32751,32751,213,1,171.16,10
32752,32752,498,1,73.53,0
32753,32753,282,2,182.28,10
32754,32754,313,1,95.62,0
32755,32755,73,3,183.82,10
32756,32756,183,2,87.36,5
32757,32757,353,1,163.57,15
32758,32758,293,1,121.23,0
32759,32759,264,1,164.78,0
32760,32760,451,1,62.56,0
32761,32761,191,1,84.92,15
32762,32762,105,1,197.22,0
32763,32763,249,3,82.16,5
32764,32764,87,1,193.29,0
32765,32765,450,1,157.24,0
32766,32766,358,2,119.37,5
32767,32767,275,1,80.57,10
32768,32768,164,1,169.42,0
32769,32769,243,1,183.04,5
32770,32770,48,1,73.96,0
32771,32771,414,1,108.73,0
32772,32772,422,1,135.48,0
32773,32773,187,1,193.96,0
32774,32774,430,1,196.46,0
32775,32775,200,2,186.44,15
32776,32776,36,1,67.16,0
32777,32777,128,1,156.72,0
32778,32778,14,1,43.74,5
32779,32779,84,1,31.08,0
32780,32780,90,1,81.89,15
32781,32781,443,1,93.12,5
32782,32782,231,1,188.56,0
32783,32783,498,2,109.26,15
32784,32784,463,1,49.03,10
32785,32785,401,1,138.77,0
32786,32786,384,1,82.15,5
32787,32787,143,2,177.86,0
32788,32788,42,1,152.72,0
32789,32789,464,3,62.6,0
32790,32790,313,1,80.03,20
32791,32791,99,1,175.32,5
32792,32792,222,2,94.72,5
32793,32793,154,1,157.4,0
32794,32794,376,2,136.74,20
32795,32795,405,1,94.26,5
32796,32796,152,1,147.05,10
32797,32797,22,3,94.83,5
32798,32798,149,1,143.83,0
32799,32799,362,1,167.33,0
32800,32800,421,1,21.79,10
