order_id,customer_id,order_date,total_amount,order_status
22361,607,2024-06-01,103.76,Completed
22362,858,2024-08-10,33.16,Completed
22363,1913,2024-08-11,72.94,Completed
22364,1772,2024-12-09,45.83,Completed
22365,20,2023-01-26,257.66,Completed
22366,2630,2023-02-04,53.06,Completed
22367,402,2023-02-15,206.35,Pending
22368,712,2025-05-31,59.33,Completed
22369,1468,2024-03-04,197.45,Completed
22370,1719,2023-09-25,65.98,Completed
22371,2356,2024-10-09,56.66,Completed
22372,1561,2023-04-20,97.88,Completed
22373,1514,2024-12-21,229.61,Completed
22374,1369,2023-07-06,138.62,Completed
22375,1350,2024-03-19,349.76,Completed
22376,2597,2025-05-31,110.56,Completed
22377,1955,2023-02-02,262.47,Completed
22378,2231,2025-05-31,204.52,Completed
22379,868,2024-10-05,39.26,Completed
22380,1792,2023-09-17,72.77,Completed
22381,24,2023-02-17,7.76,Completed
22382,2854,2023-02-22,182.12,Completed
22383,2284,2024-01-20,50.83,Completed
22384,2898,2023-11-25,140.64,Cancelled
22385,1801,2023-12-04,30.18,Completed
22386,2551,2023-05-24,21.31,Completed
22387,255,2023-02-12,30.32,Completed
22388,377,2024-12-08,97.01,Pending
22389,1133,2023-04-21,50.77,Completed
22390,1843,2024-04-01,102.29,Completed
22391,1342,2023-07-19,106.23,Completed
22392,2815,2024-03-18,48.57,Completed
22393,422,2024-10-08,71.6,Completed
22394,131,2023-04-05,83.68,Completed
22395,944,2023-01-07,148.31,Completed
22396,1449,2023-05-25,33.72,Completed
22397,219,2025-05-31,81.88,Completed
22398,1609,2023-03-31,26.25,Pending
22399,197,2023-10-10,161.42,Completed
22400,2643,2023-07-25,167.61,Completed
22401,1885,2023-06-13,110.41,Completed
22402,2831,2024-08-01,76.23,Completed
22403,618,2024-07-17,136.36,Completed
22404,1636,2024-10-29,202.33,Completed
22405,2744,2023-07-02,168.15,Pending
22406,844,2023-07-16,43.89,Cancelled
22407,1102,2023-12-16,161.41,Pending
22408,1679,2023-01-02,57.35,Completed
22409,1395,2025-05-31,34.23,Pending
22410,1119,2023-04-28,125.83,Completed
22411,2437,2023-03-25,9.62,Completed
22412,1836,2024-03-22,16.93,Completed
22413,2563,2025-04-10,43.0,Completed
22414,47,2024-03-28,94.49,Completed
22415,1182,2024-03-13,82.85,Completed
22416,751,2023-10-23,217.68,Completed
22417,2319,2025-05-31,124.11,Completed
22418,2470,2025-05-31,31.3,Completed
22419,1052,2024-02-03,272.34,Completed
22420,1201,2023-02-06,65.58,Completed
22421,2135,2023-02-16,11.94,Completed
22422,687,2023-08-28,28.94,Completed
22423,2767,2023-10-26,78.88,Completed
22424,1611,2024-03-26,149.24,Completed
22425,2910,2025-05-31,34.89,Completed
22426,758,2024-06-25,103.24,Completed
22427,54,2025-05-31,163.61,Cancelled
22428,2131,2025-05-31,61.75,Completed
22429,2592,2023-04-06,49.98,Pending
22430,2433,2023-06-28,61.95,Completed
22431,1936,2024-05-28,60.2,Completed
22432,2571,2024-04-11,80.51,Completed
22433,2271,2023-08-31,22.94,Completed
22434,1889,2025-04-27,50.16,Completed
22435,2334,2025-05-31,9.92,Completed
22436,2022,2023-08-12,137.2,Completed
22437,1604,2023-07-08,122.64,Pending
22438,2872,2023-05-30,186.93,Completed
22439,444,2023-12-29,159.95,Completed
22440,2137,2024-02-22,59.82,Cancelled
22441,1553,2023-03-30,145.23,Completed
22442,2815,2023-05-26,89.96,Completed
22443,1182,2023-02-26,98.61,Pending
22444,269,2025-05-31,181.95,Completed
22445,908,2024-04-05,17.31,Completed
22446,1056,2023-12-24,198.29,Completed
22447,2135,2025-05-31,236.97,Completed
22448,2141,2025-05-31,146.49,Completed
22449,2850,2023-01-12,160.67,Completed
22450,595,2024-11-18,55.64,Completed
22451,1540,2023-12-07,201.74,Completed
22452,154,2023-01-02,239.69,Pending
22453,1618,2023-09-05,69.64,Completed
22454,2944,2024-10-16,133.57,Completed
22455,2938,2024-08-21,20.15,Completed
22456,418,2025-05-31,51.27,Completed
22457,253,2024-03-03,105.76,Pending
22458,2816,2023-04-23,66.66,Pending
22459,2207,2024-07-24,74.52,Completed
22460,312,2025-05-31,39.24,Completed
22461,1598,2025-05-31,173.27,Completed
22462,2847,2023-01-01,98.83,Pending
22463,581,2023-09-06,31.18,Completed
22464,435,2023-04-13,59.13,Pending
22465,1006,2023-10-27,18.72,Completed
22466,265,2023-08-08,63.2,Completed
22467,1032,2023-12-30,183.96,Pending
22468,1018,2025-02-09,149.91,Completed
22469,2155,2024-03-29,182.95,Completed
22470,2980,2023-07-15,89.66,Completed
22471,739,2023-07-01,90.8,Completed
22472,1093,2023-04-14,128.1,Completed
22473,440,2023-11-16,113.59,Completed
22474,1838,2025-01-03,181.7,Completed
22475,842,2023-01-01,38.6,Cancelled
22476,895,2024-06-27,27.24,Cancelled
22477,651,2023-11-08,147.29,Completed
22478,2568,2025-05-16,45.97,Pending
22479,1092,2023-11-12,174.91,Completed
22480,2037,2025-05-31,20.34,Completed
22481,146,2024-08-15,107.72,Pending
22482,384,2023-10-20,47.83,Completed
22483,2516,2023-06-06,106.17,Completed
22484,2810,2025-05-31,21.54,Completed
22485,890,2023-04-14,129.8,Completed
22486,2563,2024-10-26,215.89,Completed
22487,1423,2024-05-22,97.82,Completed
22488,1980,2023-08-21,42.05,Pending
22489,1664,2024-07-12,52.64,Completed
22490,120,2023-03-03,70.82,Cancelled
22491,2798,2023-05-02,82.8,Completed
22492,55,2024-07-13,66.06,Completed
22493,1094,2023-03-02,47.36,Completed
22494,1913,2025-05-31,150.4,Completed
22495,1518,2024-02-05,314.93,Completed
22496,356,2023-02-02,327.94,Completed
22497,1492,2024-10-06,34.24,Completed
22498,1312,2023-09-11,66.62,Completed
22499,774,2023-06-04,230.91,Cancelled
22500,912,2023-11-30,106.88,Completed
22501,1009,2024-09-04,18.57,Pending
22502,1746,2025-05-31,100.27,Completed
22503,1261,2023-06-20,82.93,Completed
22504,2266,2024-06-06,85.56,Completed
22505,724,2023-07-03,70.59,Completed
22506,2029,2023-01-06,197.18,Completed
22507,1294,2025-05-31,18.05,Pending
22508,1682,2023-06-05,211.38,Completed
22509,264,2023-10-03,129.02,Pending
22510,344,2024-04-06,39.13,Completed
22511,1501,2024-05-16,3.83,Completed
22512,2875,2025-01-31,42.43,Completed
22513,521,2023-07-31,58.47,Completed
22514,1066,2024-06-25,77.08,Cancelled
22515,1838,2024-02-25,288.87,Completed
22516,1915,2025-05-31,25.85,Completed
22517,432,2024-08-15,21.31,Completed
22518,1820,2025-05-31,45.81,Completed
22519,2378,2023-05-27,62.4,Completed
22520,276,2023-09-26,66.99,Completed
22521,1446,2023-11-28,104.07,Completed
22522,2985,2025-04-10,198.09,Completed
22523,727,2023-09-01,64.4,Completed
22524,1904,2023-12-25,170.36,Completed
22525,1916,2023-03-07,71.14,Completed
22526,2795,2023-04-05,94.24,Completed
22527,1172,2023-08-07,61.11,Pending
22528,1943,2023-01-23,77.13,Completed
22529,2181,2023-02-04,90.03,Completed
22530,700,2024-06-20,233.79,Completed
22531,987,2023-02-02,73.51,Completed
22532,585,2023-01-01,198.74,Completed
22533,2859,2023-01-29,32.8,Completed
22534,2153,2024-03-24,49.59,Completed
22535,292,2023-12-30,121.03,Completed
22536,2280,2025-01-12,39.26,Completed
22537,1125,2023-04-12,98.52,Completed
22538,2307,2024-01-27,238.43,Completed
22539,1316,2024-12-25,100.1,Completed
22540,112,2024-07-12,12.19,Pending
22541,1069,2023-06-18,153.36,Completed
22542,1507,2024-02-28,41.08,Completed
22543,2273,2024-08-02,54.04,Completed
22544,1946,2025-01-23,48.89,Completed
22545,2952,2025-05-31,34.01,Completed
22546,918,2023-08-13,89.06,Pending
22547,2629,2023-01-14,26.63,Completed
22548,2784,2023-11-23,134.77,Completed
22549,561,2023-06-20,24.6,Completed
22550,1645,2023-06-08,39.7,Completed
22551,1003,2024-05-21,207.15,Completed
22552,887,2023-01-20,99.58,Completed
22553,1694,2023-12-10,75.64,Completed
22554,1263,2024-03-19,51.66,Pending
22555,2428,2024-07-24,97.18,Completed
22556,457,2025-05-31,49.51,Completed
22557,1540,2023-01-04,90.41,Completed
22558,1228,2023-11-23,93.19,Completed
22559,84,2025-05-31,88.35,Completed
22560,1937,2023-04-11,116.9,Completed
22561,2407,2025-05-31,94.27,Completed
22562,1397,2023-04-03,121.65,Completed
22563,1598,2024-03-22,62.89,Cancelled
22564,58,2023-02-04,147.53,Cancelled
22565,2732,2023-11-19,14.13,Completed
22566,1850,2023-05-08,221.95,Completed
22567,437,2023-06-14,157.28,Completed
22568,1014,2023-07-23,206.01,Completed
22569,2922,2023-04-28,160.03,Completed
22570,2812,2025-05-31,53.63,Completed
22571,2888,2023-03-14,29.57,Completed
22572,2697,2023-09-05,135.75,Completed
22573,1774,2025-05-31,58.03,Completed
22574,2566,2024-01-26,87.48,Pending
22575,2835,2024-03-15,18.42,Completed
22576,2134,2024-07-29,69.4,Completed
22577,2927,2025-05-31,78.88,Completed
22578,1600,2025-01-26,32.81,Completed
22579,980,2023-07-19,77.31,Completed
22580,2715,2025-03-11,120.58,Completed
22581,1560,2023-04-11,172.92,Completed
22582,264,2023-08-17,70.27,Completed
22583,2371,2024-04-30,25.27,Completed
22584,11,2023-05-04,192.97,Completed
22585,1921,2023-07-12,3.92,Completed
22586,263,2023-11-13,64.93,Completed
22587,908,2023-05-02,47.17,Completed
22588,1855,2024-09-21,42.0,Pending
22589,2888,2024-07-28,212.73,Completed
22590,454,2025-05-31,108.73,Completed
22591,1255,2023-01-30,69.38,Completed
22592,2328,2025-05-31,419.6,Completed
22593,550,2023-01-08,17.69,Pending
22594,199,2025-02-04,54.69,Pending
22595,1802,2023-05-11,84.38,Completed
22596,2718,2024-04-10,76.95,Completed
22597,1880,2024-05-02,123.23,Cancelled
22598,286,2023-08-03,171.6,Completed
22599,1152,2023-04-13,231.75,Completed
22600,1231,2023-01-17,23.71,Completed
22601,2933,2024-01-17,55.81,Completed
22602,258,2024-06-19,336.05,Cancelled
22603,776,2023-07-26,53.02,Completed
22604,2705,2023-04-04,33.11,Completed
22605,511,2023-03-19,41.56,Completed
22606,560,2023-05-16,97.11,Completed
22607,2112,2024-12-09,87.09,Completed
22608,701,2023-03-14,48.64,Completed
22609,141,2023-09-09,68.44,Completed
22610,978,2024-04-09,137.44,Completed
22611,1941,2025-04-07,295.57,Completed
22612,740,2023-11-13,37.04,Completed
22613,2155,2024-05-17,179.55,Completed
22614,1666,2023-11-11,193.49,Completed
22615,1876,2024-09-15,139.88,Completed
22616,213,2024-11-09,59.93,Cancelled
22617,1677,2024-10-31,46.84,Cancelled
22618,388,2024-08-09,91.37,Completed
22619,2306,2024-12-30,61.06,Pending
22620,833,2024-12-11,180.44,Completed
22621,798,2025-05-27,166.67,Completed
22622,2934,2023-10-05,78.52,Completed
22623,38,2025-05-31,58.35,Completed
22624,2964,2023-02-04,77.13,Completed
22625,1049,2023-07-14,166.69,Pending
22626,2941,2025-05-31,89.45,Completed
22627,851,2023-08-24,106.75,Pending
22628,1162,2025-05-28,143.23,Completed
22629,1961,2023-12-22,21.6,Completed
22630,61,2023-05-12,88.86,Cancelled
22631,111,2023-02-15,136.04,Completed
22632,258,2024-06-10,104.99,Completed
22633,1873,2023-04-22,211.79,Cancelled
22634,135,2024-01-14,162.88,Completed
22635,2108,2023-08-08,52.12,Completed
22636,2237,2024-05-03,122.84,Pending
22637,2384,2024-03-04,116.99,Completed
22638,2673,2024-02-17,168.37,Completed
22639,2043,2023-11-16,156.46,Completed
22640,2774,2024-05-29,96.66,Pending
22641,86,2024-07-05,8.43,Completed
22642,2715,2023-04-15,120.47,Completed
22643,2128,2024-02-04,56.54,Completed
22644,2620,2023-01-06,83.12,Completed
22645,1845,2023-11-17,21.14,Completed
22646,1572,2024-11-27,110.88,Completed
22647,2851,2023-01-28,171.9,Completed
22648,801,2023-06-21,22.58,Completed
22649,1861,2023-01-17,89.7,Completed
22650,1491,2024-01-03,59.05,Completed
22651,2923,2025-05-31,316.87,Completed
22652,2223,2023-06-22,280.81,Completed
22653,866,2023-07-20,56.78,Completed
22654,2912,2023-04-16,17.92,Completed
22655,1625,2024-08-10,71.53,Completed
22656,1083,2023-11-07,30.47,Completed
22657,1597,2023-05-23,16.39,Pending
22658,406,2023-01-20,48.3,Completed
22659,2535,2025-04-23,20.56,Completed
22660,2802,2024-06-02,39.03,Completed
22661,283,2025-05-31,141.11,Completed
22662,737,2023-12-30,13.13,Completed
22663,456,2025-05-31,362.82,Completed
22664,222,2024-06-09,226.56,Completed
22665,2928,2023-09-06,115.92,Completed
22666,1551,2023-04-28,204.27,Completed
22667,1956,2023-01-28,83.92,Completed
22668,716,2023-01-03,284.47,Completed
22669,1065,2025-02-22,72.96,Cancelled
22670,2731,2024-03-06,62.3,Completed
22671,780,2023-04-02,119.61,Completed
22672,708,2024-05-25,135.17,Completed
22673,2298,2025-05-31,87.13,Completed
22674,2755,2023-01-26,162.05,Completed
22675,1254,2024-12-19,159.84,Completed
22676,1632,2025-03-05,17.36,Completed
22677,1754,2024-04-09,32.12,Completed
22678,2052,2025-05-31,487.7,Completed
22679,449,2025-05-31,34.91,Completed
22680,2935,2024-10-15,113.33,Completed
22681,511,2023-03-23,147.88,Completed
22682,2946,2023-02-08,22.69,Pending
22683,46,2023-08-31,129.72,Completed
22684,331,2023-08-14,14.52,Completed
22685,2174,2023-03-10,145.65,Cancelled
22686,1161,2023-01-18,20.85,Completed
22687,1672,2023-05-06,144.41,Pending
22688,1895,2023-05-31,108.61,Completed
22689,1855,2025-05-31,71.31,Completed
22690,1167,2025-05-31,99.94,Completed
22691,585,2025-05-31,70.29,Completed
22692,1450,2025-01-06,27.96,Completed
22693,2398,2024-10-11,54.48,Completed
22694,278,2025-05-31,1.67,Completed
22695,2378,2023-07-03,28.54,Cancelled
22696,1733,2023-12-07,53.39,Completed
22697,1474,2024-01-26,70.18,Completed
22698,478,2024-01-12,79.98,Completed
22699,1600,2023-09-07,145.55,Completed
22700,510,2025-05-31,32.05,Completed
22701,757,2023-06-19,64.51,Completed
22702,2971,2023-04-21,51.45,Pending
22703,1839,2024-08-13,50.38,Completed
22704,1371,2025-05-31,139.13,Completed
22705,31,2025-05-31,28.13,Completed
22706,1999,2024-12-17,30.51,Completed
22707,1401,2023-08-01,66.62,Cancelled
22708,1062,2025-01-11,97.16,Completed
22709,551,2024-09-25,68.54,Completed
22710,676,2023-08-15,221.77,Completed
22711,356,2023-02-18,91.92,Completed
22712,267,2025-04-28,128.58,Completed
22713,290,2023-06-10,98.94,Completed
22714,1044,2023-02-22,63.5,Completed
22715,2111,2025-05-31,90.36,Cancelled
22716,1837,2025-05-31,154.02,Completed
22717,1516,2024-09-14,190.42,Completed
22718,2218,2023-01-31,50.56,Completed
22719,13,2024-07-19,30.64,Completed
22720,2697,2024-04-21,69.51,Completed
22721,389,2023-05-05,47.54,Completed
22722,1958,2023-09-28,83.31,Pending
22723,2784,2025-05-31,17.91,Completed
22724,1713,2023-01-08,39.03,Completed
22725,2405,2023-10-07,147.43,Completed
22726,1692,2024-01-22,98.49,Completed
22727,633,2025-05-31,266.24,Completed
22728,1916,2024-06-22,57.36,Pending
22729,2246,2023-02-16,64.39,Completed
22730,2205,2023-07-28,18.63,Completed
22731,1348,2023-02-28,145.73,Completed
22732,1234,2025-05-31,103.82,Completed
22733,1220,2024-06-01,15.25,Completed
22734,2318,2023-05-07,273.16,Pending
22735,62,2023-03-09,136.64,Cancelled
22736,498,2023-02-28,62.46,Completed
22737,738,2023-11-12,102.27,Completed
22738,2165,2023-05-14,111.88,Completed
22739,915,2025-05-31,184.05,Completed
22740,1437,2023-08-08,68.99,Pending
22741,2766,2025-05-31,93.66,Cancelled
22742,868,2025-05-19,155.68,Completed
22743,2349,2025-05-31,140.91,Completed
22744,2375,2023-08-05,84.14,Completed
22745,1564,2023-02-27,81.2,Completed
22746,1339,2025-03-16,79.51,Pending
22747,950,2023-01-03,26.93,Completed
22748,2781,2023-09-19,90.58,Completed
22749,522,2023-03-11,137.42,Pending
22750,1827,2025-05-31,16.32,Completed
22751,1028,2025-05-31,81.21,Completed
22752,2229,2023-03-07,341.47,Completed
22753,1109,2023-12-20,21.41,Cancelled
22754,2534,2023-04-28,82.31,Completed
22755,2580,2023-11-15,101.55,Completed
22756,1223,2025-05-31,15.83,Completed
22757,2759,2023-04-26,31.72,Completed
22758,96,2023-01-30,21.85,Completed
22759,790,2023-05-10,86.03,Completed
22760,89,2025-05-31,87.66,Pending
22761,2995,2023-02-07,98.94,Cancelled
22762,2971,2023-01-17,141.33,Cancelled
22763,1682,2023-03-14,91.11,Completed
22764,524,2024-12-24,92.51,Pending
22765,2076,2023-10-08,4.27,Completed
22766,2323,2023-07-01,117.9,Completed
22767,2603,2024-04-17,258.39,Completed
22768,465,2023-02-14,78.45,Completed
22769,99,2024-06-09,52.45,Completed
22770,655,2023-06-09,68.67,Pending
22771,453,2025-05-05,33.36,Completed
22772,292,2024-07-21,320.94,Completed
22773,1633,2025-05-31,212.43,Completed
22774,2019,2023-03-31,133.87,Completed
22775,1834,2023-03-12,74.68,Completed
22776,1918,2024-07-01,123.89,Pending
22777,301,2025-05-31,85.07,Completed
22778,2222,2024-12-20,87.77,Completed
22779,1210,2025-05-31,14.33,Completed
22780,30,2023-01-05,15.83,Completed
22781,251,2023-03-28,119.09,Completed
22782,2669,2024-02-29,189.97,Completed
22783,1464,2023-08-31,199.36,Cancelled
22784,344,2024-09-30,58.77,Completed
22785,2394,2023-01-31,144.18,Completed
22786,1686,2024-03-14,243.4,Pending
22787,1518,2025-05-31,17.28,Completed
22788,1121,2023-04-25,72.59,Pending
22789,2584,2024-05-18,83.95,Completed
22790,1349,2023-07-05,227.36,Completed
22791,2392,2023-07-24,124.82,Completed
22792,867,2023-11-15,113.62,Completed
22793,86,2023-06-09,20.01,Completed
22794,1185,2025-05-31,112.58,Completed
22795,1041,2023-01-20,114.34,Completed
22796,2292,2024-08-05,18.62,Completed
22797,1982,2023-02-07,58.0,Completed
22798,780,2025-04-27,22.41,Completed
22799,1822,2023-10-13,49.13,Completed
22800,1933,2023-04-22,76.25,Completed
22801,2054,2023-10-25,163.66,Completed
22802,381,2025-05-31,167.04,Completed
22803,779,2023-03-20,82.07,Completed
22804,124,2024-02-14,50.46,Completed
22805,1084,2023-10-11,54.06,Completed
22806,501,2024-06-10,6.79,Pending
22807,2058,2023-03-25,44.7,Completed
22808,971,2024-02-03,146.56,Completed
22809,2644,2025-04-18,53.83,Completed
22810,1450,2023-01-12,74.75,Completed
22811,1708,2024-12-15,180.62,Completed
22812,457,2023-10-11,83.9,Cancelled
22813,612,2023-04-04,176.99,Completed
22814,1807,2024-02-17,40.74,Completed
22815,727,2023-06-07,134.4,Cancelled
22816,2645,2025-05-31,187.37,Completed
22817,1575,2023-05-20,187.59,Completed
22818,1529,2024-07-06,99.37,Completed
22819,287,2023-11-04,172.44,Completed
22820,207,2023-08-10,65.03,Completed
22821,1948,2023-11-25,18.17,Completed
22822,550,2023-06-10,411.74,Completed
22823,2740,2023-09-30,71.94,Completed
22824,2959,2023-07-27,67.69,Pending
22825,2002,2024-04-03,38.77,Completed
22826,714,2024-07-18,179.75,Completed
22827,882,2024-10-06,61.12,Pending
22828,2648,2024-11-10,149.69,Pending
22829,3000,2023-07-12,65.47,Completed
22830,243,2024-02-25,57.73,Pending
22831,660,2023-11-07,80.35,Completed
22832,997,2024-03-26,29.75,Completed
22833,971,2023-07-12,302.97,Cancelled
22834,1541,2023-04-04,59.36,Completed
22835,651,2024-07-24,107.2,Completed
22836,2934,2023-07-29,181.18,Completed
22837,2151,2024-08-02,16.23,Completed
22838,1883,2024-06-25,20.71,Completed
22839,2818,2025-05-31,71.03,Completed
22840,1270,2023-07-20,40.57,Completed
22841,2196,2024-05-20,104.12,Cancelled
22842,819,2024-06-04,52.96,Completed
22843,670,2025-05-31,34.91,Completed
22844,1200,2023-11-01,45.87,Pending
22845,769,2024-04-26,45.56,Completed
22846,419,2024-09-11,177.75,Completed
22847,1946,2025-05-31,135.69,Completed
22848,2825,2023-09-28,41.25,Completed
22849,533,2023-05-11,9.73,Pending
22850,908,2024-02-14,3.76,Pending
22851,228,2023-09-08,92.03,Completed
22852,1061,2023-02-15,83.38,Cancelled
22853,1627,2023-09-18,20.09,Completed
22854,1351,2024-06-06,74.75,Completed
22855,178,2023-09-28,251.45,Completed
22856,2014,2024-01-09,40.37,Completed
22857,468,2024-06-28,121.61,Completed
22858,622,2023-11-09,117.0,Pending
22859,1896,2023-02-14,96.46,Completed
22860,2204,2024-06-02,110.64,Completed
22861,2308,2023-04-06,11.75,Completed
22862,2444,2024-07-08,114.75,Completed
22863,1603,2023-06-11,290.68,Completed
22864,2981,2023-12-06,66.41,Completed
22865,2308,2023-01-30,38.32,Completed
22866,271,2023-05-29,54.3,Completed
22867,412,2025-05-31,30.89,Completed
22868,393,2023-11-24,44.58,Completed
22869,2243,2025-05-31,62.6,Completed
22870,2415,2025-05-31,66.8,Completed
22871,894,2023-05-23,145.42,Completed
22872,594,2025-05-31,162.13,Completed
22873,2610,2024-04-17,59.71,Completed
22874,1102,2023-12-13,101.12,Completed
22875,2585,2023-08-17,110.4,Completed
22876,1831,2023-05-09,198.8,Completed
22877,2620,2023-08-13,106.53,Completed
22878,308,2024-04-12,132.94,Completed
22879,582,2023-07-18,307.09,Completed
22880,2714,2023-07-11,134.89,Cancelled
22881,560,2023-12-13,43.34,Completed
22882,2614,2023-01-21,110.95,Completed
22883,1907,2024-02-21,40.91,Completed
22884,1396,2023-06-02,97.27,Completed
22885,1138,2023-10-26,165.71,Completed
22886,277,2025-02-17,101.18,Completed
22887,462,2024-11-23,142.52,Completed
22888,2670,2023-06-01,42.37,Completed
22889,2039,2023-01-23,188.95,Completed
22890,2033,2023-07-29,175.89,Completed
22891,2063,2023-02-24,152.77,Completed
22892,42,2023-09-07,108.5,Completed
22893,20,2025-02-14,243.45,Pending
22894,1040,2023-06-22,30.16,Completed
22895,647,2025-01-07,41.85,Completed
22896,607,2025-05-31,133.35,Completed
22897,2141,2024-05-14,67.28,Completed
22898,2129,2025-04-15,218.61,Completed
22899,1938,2025-03-25,132.78,Completed
22900,1887,2023-01-09,105.62,Completed
22901,1522,2024-04-23,70.2,Completed
22902,658,2024-10-11,126.26,Completed
22903,2543,2023-09-16,40.42,Completed
22904,2074,2025-04-03,161.53,Completed
22905,1733,2024-04-25,17.9,Completed
22906,2704,2024-05-23,54.91,Completed
22907,1983,2023-08-19,75.07,Completed
22908,456,2025-05-31,135.65,Completed
22909,1101,2023-07-29,79.95,Cancelled
22910,314,2023-03-11,23.65,Completed
22911,352,2023-06-16,16.45,Completed
22912,2038,2023-08-15,79.9,Completed
22913,923,2024-09-07,72.77,Pending
22914,1225,2023-02-10,94.73,Completed
22915,2351,2024-04-18,34.71,Completed
22916,327,2023-11-13,52.52,Cancelled
22917,123,2023-06-17,21.89,Completed
22918,2226,2023-08-10,14.7,Completed
22919,1326,2024-06-11,63.08,Completed
22920,1032,2024-02-10,115.46,Completed
22921,2,2023-02-02,117.65,Completed
22922,1170,2023-02-16,379.17,Completed
22923,2596,2024-06-18,95.79,Completed
22924,1624,2025-05-31,126.44,Completed
22925,2679,2023-03-19,36.82,Pending
22926,2530,2024-02-03,81.88,Completed
22927,1066,2023-04-12,74.76,Completed
22928,1382,2025-05-31,234.55,Completed
22929,1675,2024-03-11,70.19,Completed
22930,2619,2025-01-17,97.01,Completed
22931,2740,2023-05-31,62.37,Completed
22932,1738,2023-07-01,219.95,Completed
22933,2269,2023-03-11,4.19,Completed
22934,2097,2024-05-16,45.1,Cancelled
22935,952,2025-05-31,62.38,Completed
22936,360,2023-10-25,43.45,Completed
22937,752,2023-02-14,347.43,Completed
22938,640,2023-01-06,185.63,Pending
22939,1866,2024-06-26,54.63,Completed
22940,2141,2023-03-28,149.35,Completed
22941,2739,2025-05-31,147.33,Completed
22942,1508,2024-08-06,63.42,Completed
22943,2587,2023-04-02,27.42,Completed
22944,2687,2025-05-31,93.0,Completed
22945,98,2023-04-21,180.77,Completed
22946,1332,2025-05-31,76.13,Completed
22947,418,2023-05-30,45.28,Pending
22948,1952,2023-02-28,135.54,Completed
22949,300,2024-01-08,94.76,Cancelled
22950,1924,2024-02-03,81.97,Completed
22951,560,2024-03-12,204.79,Completed
22952,784,2023-05-20,114.31,Completed
22953,2863,2023-07-24,93.74,Cancelled
22954,2158,2025-05-31,35.35,Completed
22955,1867,2023-08-13,50.76,Completed
22956,527,2023-02-17,34.26,Completed
22957,2552,2023-09-02,263.73,Completed
22958,1126,2023-04-04,50.13,Completed
22959,2654,2023-03-12,108.58,Completed
22960,1208,2023-08-01,100.27,Completed
22961,219,2023-07-05,167.0,Pending
22962,2177,2023-02-24,94.87,Completed
22963,1689,2023-01-08,100.02,Completed
22964,604,2024-03-17,190.2,Pending
22965,555,2023-05-01,132.26,Completed
22966,2830,2025-05-05,24.38,Completed
22967,482,2023-06-13,37.91,Pending
22968,2296,2023-12-13,25.55,Completed
22969,944,2023-04-21,42.73,Completed
22970,1092,2023-04-01,62.41,Completed
22971,1744,2025-05-31,64.52,Completed
22972,1741,2024-05-13,181.52,Completed
22973,1681,2025-05-31,43.54,Pending
22974,92,2023-04-09,114.9,Cancelled
22975,1674,2024-08-31,113.78,Completed
22976,1519,2023-04-22,49.72,Completed
22977,2577,2024-09-01,34.57,Pending
22978,1416,2025-02-21,92.97,Completed
22979,514,2023-04-16,25.83,Pending
22980,440,2023-07-21,69.28,Completed
22981,1786,2024-02-14,32.89,Completed
22982,833,2025-05-31,156.1,Completed
22983,439,2023-01-13,97.42,Completed
22984,2679,2023-12-26,55.99,Completed
22985,1221,2023-03-07,55.22,Completed
22986,1379,2023-09-01,81.81,Completed
22987,1131,2023-12-03,37.28,Completed
22988,629,2024-11-17,130.66,Completed
22989,2980,2025-05-31,176.86,Completed
22990,142,2023-12-28,45.71,Completed
22991,1866,2023-09-06,22.4,Pending
22992,1558,2023-11-09,67.86,Completed
22993,2973,2024-02-10,78.1,Completed
22994,705,2023-02-08,104.59,Completed
22995,924,2023-02-02,89.17,Completed
22996,1366,2023-07-05,382.34,Completed
22997,2336,2023-01-27,120.95,Completed
22998,2315,2023-10-29,126.01,Completed
22999,1946,2023-05-12,130.56,Completed
23000,2975,2023-01-24,77.72,Pending
23001,1556,2023-01-24,93.55,Completed
23002,1876,2023-08-21,31.01,Completed
23003,2273,2023-06-27,104.5,Completed
23004,965,2025-01-11,96.09,Completed
23005,2217,2023-03-03,31.33,Completed
23006,323,2023-01-13,34.98,Completed
23007,1724,2023-01-28,54.32,Completed
23008,2018,2023-06-27,167.03,Completed
23009,95,2024-02-15,52.82,Completed
23010,362,2023-11-02,145.91,Completed
23011,1630,2024-01-07,86.61,Completed
23012,1590,2024-03-10,139.9,Cancelled
23013,1805,2023-06-13,121.46,Completed
23014,1825,2025-05-31,63.26,Completed
23015,670,2023-01-04,16.28,Completed
23016,2559,2023-03-28,336.9,Completed
23017,2315,2024-04-02,76.6,Completed
23018,1813,2025-05-31,50.47,Completed
23019,800,2023-03-14,74.65,Pending
23020,133,2024-06-24,118.89,Completed
23021,2397,2023-05-05,117.01,Completed
23022,547,2023-04-09,96.59,Completed
23023,763,2023-06-10,88.54,Completed
23024,1583,2023-03-23,149.9,Completed
23025,2316,2023-11-24,109.68,Completed
23026,1829,2025-05-31,70.25,Completed
23027,1006,2025-05-31,187.18,Completed
23028,1068,2023-12-04,187.74,Completed
23029,1302,2024-08-16,36.72,Completed
23030,1163,2023-04-08,196.18,Completed
23031,1879,2023-12-24,163.19,Pending
23032,1335,2024-10-21,29.07,Completed
