customer_id,signup_date,location,age_group
6456,2023-06-18,Phoenix,26-35
6457,2024-06-26,Seattle,55+
6458,2023-12-24,New York,26-35
6459,2023-02-06,Seattle,26-35
6460,2023-11-02,Seattle,36-45
6461,2023-08-22,Chicago,46-55
6462,2024-08-27,Seattle,26-35
6463,2025-04-15,Chicago,26-35
6464,2023-08-25,Houston,46-55
6465,2024-12-15,Seattle,26-35
6466,2023-02-18,Phoenix,18-25
6467,2024-04-19,Boston,36-45
6468,2023-03-04,Boston,18-25
6469,2025-04-02,Seattle,55+
6470,2024-11-06,New York,36-45
6471,2024-08-02,Seattle,55+
6472,2024-12-26,Phoenix,26-35
6473,2024-07-24,Houston,55+
6474,2025-05-03,Houston,18-25
6475,2024-09-20,Seattle,18-25
6476,2025-03-25,Chicago,18-25
6477,2024-03-31,Los Angeles,26-35
6478,2023-04-14,New York,18-25
6479,2024-04-10,New York,36-45
6480,2023-04-22,Los Angeles,26-35
6481,2024-06-05,Boston,26-35
6482,2024-03-01,Boston,36-45
6483,2024-07-02,Boston,18-25
6484,2023-01-09,Houston,46-55
6485,2023-06-21,Phoenix,36-45
6486,2024-03-08,New York,55+
6487,2025-04-17,Los Angeles,26-35
6488,2023-12-04,Chicago,55+
6489,2024-01-09,Seattle,36-45
6490,2024-09-21,Chicago,55+
6491,2024-06-15,Seattle,18-25
6492,2023-09-21,Houston,36-45
6493,2023-12-28,New York,46-55
6494,2023-07-11,Phoenix,18-25
6495,2025-05-01,New York,36-45
6496,2023-04-26,Seattle,46-55
6497,2023-11-24,Boston,36-45
6498,2023-01-23,Chicago,18-25
6499,2023-07-15,New York,36-45
6500,2024-11-18,Chicago,18-25
6501,2023-06-27,Los Angeles,46-55
6502,2023-03-12,Los Angeles,18-25
6503,2024-02-22,Chicago,18-25
6504,2023-01-09,Phoenix,26-35
6505,2023-03-16,Phoenix,36-45
6506,2024-12-12,New York,55+
6507,2024-11-10,Chicago,18-25
6508,2025-03-17,Houston,18-25
6509,2025-01-22,Phoenix,26-35
6510,2024-08-24,Seattle,46-55
6511,2023-02-16,Phoenix,26-35
6512,2024-11-20,Boston,26-35
6513,2025-01-14,Los Angeles,36-45
6514,2024-12-04,Phoenix,26-35
6515,2024-03-23,Seattle,26-35
6516,2023-07-25,Phoenix,26-35
6517,2025-01-14,Seattle,46-55
6518,2024-10-02,Boston,55+
6519,2025-05-14,Seattle,46-55
6520,2023-05-18,Phoenix,26-35
6521,2023-07-18,Boston,36-45
6522,2023-07-06,Chicago,18-25
6523,2024-11-29,Chicago,36-45
6524,2023-06-14,Los Angeles,36-45
6525,2023-02-28,New York,55+
6526,2025-05-29,Boston,26-35
6527,2023-01-22,Phoenix,46-55
6528,2025-01-05,New York,36-45
6529,2023-11-18,Chicago,26-35
6530,2025-01-11,Phoenix,36-45
6531,2024-05-03,New York,55+
6532,2025-03-05,Boston,55+
6533,2025-03-26,Boston,36-45
6534,2023-01-09,New York,18-25
6535,2023-03-08,Seattle,46-55
6536,2023-08-09,Boston,36-45
6537,2024-08-12,Houston,26-35
6538,2025-02-21,Chicago,18-25
6539,2024-02-10,Los Angeles,18-25
6540,2024-06-18,Los Angeles,18-25
6541,2023-06-16,Houston,46-55
6542,2024-12-10,New York,26-35
6543,2025-05-02,Boston,18-25
6544,2023-08-25,Houston,26-35
6545,2024-03-11,Houston,26-35
6546,2023-03-17,Boston,18-25
6547,2024-05-07,Chicago,18-25
6548,2024-03-18,Boston,18-25
6549,2023-05-08,Boston,36-45
6550,2024-01-25,Seattle,18-25
6551,2023-10-22,Phoenix,36-45
6552,2024-04-04,New York,18-25
6553,2024-05-30,Los Angeles,18-25
6554,2023-01-08,Los Angeles,26-35
6555,2024-11-01,Houston,18-25
6556,2024-09-20,Seattle,18-25
6557,2023-11-19,Houston,26-35
6558,2023-02-16,Houston,26-35
6559,2024-10-27,New York,36-45
6560,2025-04-21,Houston,18-25
6561,2023-07-31,Houston,46-55
6562,2023-10-13,Phoenix,46-55
6563,2023-06-11,New York,46-55
6564,2024-05-23,Chicago,26-35
6565,2023-05-17,Seattle,46-55
6566,2023-11-10,Chicago,18-25
6567,2024-09-06,Boston,18-25
6568,2024-05-08,Phoenix,18-25
6569,2023-12-07,Los Angeles,55+
6570,2024-01-06,Boston,26-35
6571,2024-05-10,Chicago,55+
6572,2023-01-06,New York,26-35
6573,2023-03-11,Los Angeles,55+
6574,2025-02-15,Houston,55+
6575,2023-03-10,New York,55+
6576,2024-09-14,Los Angeles,26-35
6577,2025-03-21,Chicago,46-55
6578,2023-08-27,Boston,55+
6579,2023-11-23,Houston,26-35
6580,2024-05-16,Houston,26-35
6581,2025-02-15,Seattle,36-45
6582,2025-04-09,New York,26-35
6583,2024-10-13,Boston,46-55
6584,2023-03-18,Houston,18-25
6585,2024-08-12,Los Angeles,36-45
6586,2023-12-28,Seattle,18-25
6587,2024-02-19,Seattle,26-35
6588,2023-02-13,Phoenix,26-35
6589,2023-06-18,Chicago,46-55
6590,2024-11-27,New York,18-25
6591,2024-02-04,Boston,46-55
6592,2023-09-23,Phoenix,46-55
6593,2023-12-05,Phoenix,26-35
6594,2025-01-22,New York,26-35
6595,2024-10-21,Los Angeles,26-35
6596,2023-08-28,Boston,26-35
6597,2023-04-14,Chicago,18-25
6598,2023-08-11,New York,36-45
6599,2025-03-22,Boston,55+
6600,2024-05-27,Phoenix,18-25
6601,2024-04-14,Phoenix,36-45
6602,2024-06-09,New York,55+
6603,2023-11-19,Boston,46-55
6604,2024-12-12,Phoenix,46-55
6605,2024-04-06,New York,46-55
6606,2023-04-13,Seattle,26-35
6607,2023-04-24,New York,46-55
6608,2024-04-17,Chicago,55+
6609,2025-04-05,New York,26-35
6610,2023-09-29,Seattle,26-35
6611,2025-02-05,Boston,26-35
6612,2024-11-04,Boston,26-35
6613,2023-08-07,Phoenix,26-35
6614,2023-02-02,Houston,36-45
6615,2023-03-31,Chicago,36-45
6616,2024-10-03,Boston,26-35
6617,2023-06-25,Phoenix,18-25
6618,2023-11-24,Phoenix,46-55
6619,2024-03-17,Chicago,18-25
6620,2024-10-01,Chicago,18-25
6621,2023-04-10,Phoenix,36-45
6622,2023-12-25,Seattle,26-35
6623,2024-03-03,Houston,18-25
6624,2024-04-21,Seattle,26-35
6625,2024-12-21,Los Angeles,46-55
6626,2023-06-01,Seattle,36-45
6627,2024-12-12,Phoenix,26-35
6628,2024-09-02,Chicago,18-25
6629,2024-05-04,New York,36-45
6630,2024-09-08,New York,46-55
6631,2023-12-29,Chicago,36-45
6632,2023-05-02,Seattle,46-55
6633,2024-08-09,Chicago,36-45
6634,2024-04-07,Los Angeles,36-45
6635,2024-07-17,Boston,46-55
6636,2023-10-25,Chicago,46-55
6637,2025-03-09,New York,55+
6638,2024-06-01,Houston,26-35
6639,2023-03-17,Chicago,55+
6640,2024-02-01,Los Angeles,36-45
6641,2024-10-28,Houston,46-55
6642,2024-11-30,Los Angeles,18-25
6643,2024-03-11,Houston,36-45
6644,2025-02-27,Chicago,46-55
6645,2023-08-24,New York,18-25
6646,2023-12-28,Houston,36-45
6647,2025-03-02,Phoenix,46-55
6648,2025-02-28,Boston,26-35
6649,2024-08-27,Los Angeles,26-35
6650,2025-01-26,Houston,36-45
6651,2023-03-20,Los Angeles,36-45
6652,2025-02-01,New York,18-25
6653,2023-10-10,Los Angeles,18-25
6654,2023-06-07,Los Angeles,18-25
6655,2023-07-30,Phoenix,26-35
6656,2024-01-04,Los Angeles,26-35
6657,2023-08-10,Houston,36-45
6658,2023-10-10,Los Angeles,36-45
6659,2023-04-29,Chicago,46-55
6660,2023-09-18,Los Angeles,18-25
6661,2024-05-19,Chicago,26-35
6662,2024-01-25,Boston,26-35
6663,2023-11-02,Los Angeles,46-55
6664,2024-10-19,Seattle,36-45
6665,2025-02-26,Boston,46-55
6666,2024-10-28,Seattle,18-25
6667,2023-10-20,Los Angeles,36-45
6668,2024-10-17,Houston,36-45
6669,2023-05-14,Seattle,46-55
6670,2023-04-25,Chicago,36-45
6671,2023-11-01,Boston,36-45
6672,2024-12-12,Boston,18-25
6673,2023-08-06,Chicago,36-45
6674,2023-02-25,Phoenix,26-35
6675,2023-04-27,Los Angeles,18-25
6676,2025-01-26,Los Angeles,18-25
6677,2024-07-12,Houston,55+
6678,2023-08-12,Phoenix,26-35
6679,2024-05-04,Phoenix,46-55
6680,2024-04-09,Seattle,55+
6681,2024-07-31,Houston,55+
6682,2023-07-25,Boston,46-55
6683,2025-01-31,Chicago,46-55
6684,2023-09-30,Boston,26-35
6685,2024-09-03,New York,18-25
6686,2023-01-15,Houston,36-45
6687,2023-11-25,Chicago,26-35
6688,2023-11-06,Boston,18-25
6689,2024-04-23,Boston,36-45
6690,2023-03-06,Phoenix,36-45
6691,2024-11-27,Houston,46-55
6692,2023-07-11,New York,36-45
6693,2024-08-19,Los Angeles,36-45
6694,2024-12-08,Houston,26-35
6695,2024-05-10,New York,26-35
6696,2024-10-14,New York,55+
6697,2024-08-06,Houston,18-25
6698,2023-11-10,Chicago,26-35
6699,2024-12-13,Houston,36-45
6700,2023-09-17,Boston,26-35
6701,2024-05-18,Seattle,26-35
6702,2024-10-18,Phoenix,26-35
6703,2023-11-30,Boston,26-35
6704,2023-09-24,New York,26-35
6705,2024-02-09,New York,46-55
6706,2024-12-21,Los Angeles,36-45
6707,2025-03-30,New York,26-35
6708,2024-04-25,Seattle,26-35
6709,2024-08-05,Los Angeles,18-25
6710,2025-03-06,New York,55+
6711,2023-03-28,New York,26-35
6712,2023-07-24,Houston,55+
6713,2024-09-16,Houston,26-35
6714,2024-12-26,Phoenix,46-55
6715,2025-01-25,Boston,26-35
6716,2024-01-01,Chicago,18-25
6717,2023-03-20,Phoenix,18-25
6718,2024-01-21,New York,36-45
6719,2023-07-23,Phoenix,26-35
6720,2023-09-14,Houston,26-35
6721,2024-11-11,Boston,46-55
6722,2023-03-08,New York,26-35
6723,2024-12-30,New York,26-35
6724,2024-01-12,Phoenix,46-55
6725,2024-06-09,Boston,26-35
6726,2023-03-20,Seattle,46-55
6727,2023-10-25,Los Angeles,26-35
6728,2023-03-21,Seattle,26-35
6729,2025-04-27,Chicago,18-25
6730,2024-12-12,Boston,55+
6731,2024-02-09,Phoenix,46-55
6732,2023-07-16,Seattle,55+
6733,2025-04-02,Phoenix,26-35
6734,2023-10-31,Chicago,46-55
6735,2023-05-22,New York,26-35
6736,2024-05-11,New York,26-35
6737,2025-04-11,Los Angeles,46-55
6738,2023-01-04,Phoenix,18-25
6739,2023-07-29,Chicago,26-35
6740,2025-04-06,Phoenix,26-35
6741,2023-05-31,Houston,46-55
6742,2023-04-10,Phoenix,26-35
6743,2024-05-17,Phoenix,26-35
6744,2025-01-29,Houston,55+
6745,2024-02-25,Houston,26-35
6746,2025-05-26,Seattle,26-35
6747,2024-08-21,Chicago,36-45
6748,2023-03-07,Seattle,46-55
6749,2025-05-24,New York,18-25
6750,2023-12-26,Los Angeles,36-45
6751,2023-09-11,Seattle,18-25
6752,2024-05-06,Houston,36-45
6753,2023-09-26,New York,26-35
6754,2023-03-18,Chicago,26-35
6755,2023-01-02,Boston,26-35
6756,2024-02-01,Phoenix,55+
6757,2025-01-07,Chicago,36-45
6758,2024-05-19,Chicago,55+
6759,2025-05-30,Houston,36-45
6760,2023-09-10,Los Angeles,18-25
6761,2023-09-05,Seattle,26-35
6762,2023-05-21,Houston,55+
6763,2023-05-25,Phoenix,36-45
6764,2023-09-09,Houston,55+
6765,2024-11-29,Phoenix,18-25
6766,2025-03-08,Houston,26-35
6767,2025-05-09,Boston,26-35
6768,2023-07-24,Los Angeles,26-35
6769,2025-02-15,Boston,26-35
6770,2023-10-17,New York,26-35
6771,2023-04-10,Los Angeles,36-45
6772,2025-02-05,Seattle,26-35
6773,2024-07-14,Houston,18-25
6774,2023-05-26,Chicago,36-45
6775,2024-01-14,New York,26-35
6776,2023-09-11,Chicago,36-45
6777,2024-10-11,Boston,26-35
6778,2024-02-04,Seattle,46-55
6779,2025-05-21,Los Angeles,36-45
6780,2023-02-18,Seattle,55+
6781,2023-11-09,New York,36-45
6782,2024-02-29,Boston,26-35
6783,2024-03-19,Houston,26-35
6784,2023-10-06,Chicago,36-45
6785,2024-10-04,Houston,36-45
6786,2025-02-09,Phoenix,36-45
6787,2025-04-07,Seattle,26-35
6788,2024-12-10,New York,36-45
6789,2025-01-19,Chicago,46-55
6790,2024-04-30,Los Angeles,36-45
6791,2024-12-28,Los Angeles,26-35
6792,2023-09-25,Los Angeles,55+
6793,2023-12-18,Boston,26-35
6794,2023-10-07,Los Angeles,18-25
6795,2024-02-16,Chicago,46-55
6796,2023-09-09,Seattle,26-35
6797,2025-04-27,Seattle,36-45
6798,2023-10-03,Seattle,18-25
6799,2023-03-28,Boston,18-25
6800,2024-04-09,Phoenix,18-25
6801,2023-02-20,Los Angeles,26-35
6802,2023-04-08,Seattle,18-25
6803,2023-07-13,Los Angeles,18-25
6804,2024-02-14,Boston,46-55
6805,2024-01-17,Los Angeles,46-55
6806,2024-12-05,Phoenix,46-55
6807,2024-10-13,Boston,46-55
6808,2024-01-11,Boston,26-35
6809,2023-10-21,New York,46-55
6810,2023-10-06,Boston,36-45
6811,2024-11-12,Los Angeles,26-35
6812,2023-02-15,Boston,36-45
6813,2023-01-12,Los Angeles,26-35
6814,2024-12-01,Los Angeles,46-55
6815,2024-02-25,Seattle,26-35
6816,2023-04-26,Boston,18-25
6817,2023-07-27,New York,18-25
6818,2025-04-01,Los Angeles,18-25
6819,2025-01-27,Seattle,46-55
6820,2024-09-17,New York,55+
6821,2024-02-29,New York,26-35
6822,2024-04-03,Boston,26-35
6823,2025-05-09,Houston,26-35
6824,2025-04-30,Seattle,46-55
6825,2023-07-09,Houston,26-35
6826,2024-12-15,Los Angeles,55+
6827,2023-06-23,Chicago,36-45
6828,2023-07-08,Houston,46-55
6829,2024-08-18,Seattle,36-45
6830,2023-12-23,Boston,36-45
6831,2025-03-31,Seattle,36-45
6832,2023-03-20,Boston,46-55
6833,2024-03-26,Houston,46-55
6834,2025-03-20,Chicago,36-45
6835,2025-03-07,Phoenix,36-45
6836,2023-05-18,Los Angeles,55+
6837,2023-11-20,Seattle,55+
6838,2024-06-29,Phoenix,36-45
6839,2023-05-21,Phoenix,18-25
6840,2025-05-02,New York,18-25
6841,2025-03-16,New York,46-55
6842,2023-05-28,Los Angeles,18-25
6843,2023-04-17,Chicago,26-35
6844,2023-03-17,New York,26-35
6845,2025-03-12,Seattle,36-45
6846,2023-06-20,Seattle,36-45
6847,2024-01-02,Houston,26-35
6848,2024-01-31,Seattle,26-35
6849,2024-06-11,Los Angeles,46-55
6850,2023-03-05,Boston,55+
6851,2023-07-19,Phoenix,18-25
6852,2025-03-31,Seattle,18-25
6853,2025-03-11,Los Angeles,36-45
6854,2024-11-19,Boston,46-55
6855,2023-01-18,Boston,46-55
6856,2023-10-16,New York,36-45
6857,2024-07-07,Boston,46-55
6858,2023-08-31,Chicago,26-35
6859,2025-03-12,Boston,18-25
6860,2024-07-12,Boston,36-45
6861,2023-03-05,Phoenix,46-55
6862,2025-03-11,Chicago,36-45
6863,2025-04-23,Los Angeles,55+
6864,2023-03-10,Chicago,46-55
6865,2024-04-14,Chicago,36-45
6866,2023-09-25,Los Angeles,18-25
6867,2023-12-13,Phoenix,18-25
6868,2023-06-08,Seattle,46-55
6869,2024-05-24,Boston,18-25
6870,2025-04-23,Chicago,18-25
6871,2024-03-19,Chicago,55+
6872,2023-03-15,Seattle,46-55
6873,2024-06-30,Los Angeles,26-35
6874,2023-10-27,Houston,46-55
6875,2025-01-24,Seattle,18-25
6876,2024-01-18,Chicago,26-35
6877,2023-06-19,New York,36-45
6878,2023-06-18,Boston,46-55
6879,2024-11-08,Boston,18-25
6880,2023-08-22,Seattle,26-35
6881,2024-11-06,Phoenix,26-35
6882,2023-07-01,Seattle,55+
6883,2023-10-11,Chicago,36-45
6884,2024-02-15,Los Angeles,26-35
6885,2025-04-10,New York,18-25
6886,2025-03-31,Seattle,36-45
6887,2023-07-02,Los Angeles,36-45
6888,2023-11-12,Seattle,46-55
6889,2023-05-12,Chicago,26-35
6890,2024-03-25,New York,55+
6891,2024-02-10,Phoenix,26-35
6892,2025-03-04,Phoenix,26-35
6893,2025-03-30,Seattle,26-35
6894,2023-12-04,Phoenix,36-45
6895,2024-03-09,Houston,55+
6896,2025-02-28,Los Angeles,36-45
6897,2024-12-11,Chicago,36-45
6898,2023-01-04,New York,18-25
6899,2023-10-09,Seattle,18-25
6900,2024-01-07,Seattle,36-45
6901,2023-07-22,Boston,36-45
6902,2023-06-25,Boston,46-55
6903,2023-02-03,Los Angeles,26-35
6904,2024-07-20,Chicago,18-25
6905,2023-08-20,Houston,26-35
6906,2023-02-16,Chicago,55+
6907,2023-07-23,Los Angeles,36-45
6908,2024-12-07,Chicago,26-35
6909,2025-01-20,Boston,26-35
6910,2024-03-01,Boston,18-25
6911,2024-01-02,New York,26-35
6912,2025-05-11,Houston,46-55
6913,2023-06-26,Boston,55+
6914,2023-07-09,New York,36-45
6915,2023-09-15,Houston,18-25
6916,2023-06-02,Boston,36-45
6917,2023-12-01,Houston,46-55
6918,2025-03-13,Chicago,18-25
6919,2024-06-26,New York,46-55
6920,2023-12-29,Houston,46-55
6921,2025-04-03,Seattle,26-35
6922,2023-02-12,Houston,36-45
6923,2023-07-05,Chicago,36-45
6924,2024-05-13,Boston,36-45
6925,2024-06-26,Boston,18-25
6926,2023-02-04,Seattle,18-25
6927,2023-12-22,Los Angeles,18-25
6928,2024-07-25,Los Angeles,46-55
6929,2024-09-07,Boston,26-35
6930,2024-07-16,Seattle,36-45
6931,2023-10-10,Phoenix,46-55
6932,2023-03-24,Phoenix,26-35
6933,2024-01-12,Seattle,36-45
6934,2023-04-24,Houston,26-35
6935,2025-04-14,Boston,26-35
6936,2024-02-23,Los Angeles,26-35
6937,2023-10-07,Houston,55+
6938,2024-11-06,New York,46-55
6939,2024-03-14,Seattle,18-25
6940,2023-10-01,Seattle,55+
6941,2024-12-16,Los Angeles,46-55
6942,2025-02-02,Los Angeles,18-25
6943,2024-08-15,Los Angeles,18-25
6944,2023-02-11,Seattle,26-35
6945,2024-05-13,Phoenix,36-45
6946,2024-11-03,Chicago,36-45
6947,2023-05-01,Chicago,26-35
6948,2023-07-21,Seattle,26-35
6949,2025-02-16,Phoenix,26-35
6950,2023-01-18,Boston,18-25
6951,2024-10-25,Boston,36-45
6952,2024-02-22,Seattle,26-35
6953,2024-01-29,Seattle,36-45
6954,2023-01-07,Phoenix,55+
6955,2024-12-22,Phoenix,18-25
6956,2023-11-14,Boston,18-25
6957,2024-04-21,Chicago,18-25
6958,2024-08-19,Houston,26-35
6959,2024-09-11,Phoenix,36-45
6960,2025-04-22,Houston,36-45
6961,2024-04-13,Houston,26-35
6962,2023-12-19,New York,26-35
6963,2025-04-20,Chicago,26-35
6964,2024-07-19,Seattle,26-35
6965,2023-09-20,Houston,36-45
6966,2023-04-22,Seattle,18-25
6967,2025-01-12,Seattle,46-55
6968,2023-11-16,Chicago,36-45
6969,2024-08-04,Chicago,26-35
6970,2024-02-19,New York,36-45
6971,2023-06-25,Seattle,55+
6972,2024-06-14,Boston,18-25
6973,2023-02-23,Chicago,18-25
6974,2023-12-31,Houston,26-35
6975,2024-04-26,Boston,36-45
6976,2024-01-20,Boston,26-35
6977,2024-10-21,Los Angeles,55+
6978,2024-12-30,Houston,36-45
6979,2024-11-10,Houston,46-55
6980,2023-02-04,Chicago,26-35
6981,2023-06-21,Houston,46-55
6982,2024-04-17,Seattle,26-35
6983,2025-04-03,Los Angeles,26-35
6984,2025-01-05,Chicago,55+
6985,2025-01-12,Phoenix,18-25
6986,2023-09-25,Houston,55+
6987,2024-01-14,Houston,26-35
6988,2024-02-19,New York,55+
6989,2023-05-19,Phoenix,36-45
6990,2023-01-28,Phoenix,46-55
6991,2025-04-14,Seattle,18-25
6992,2023-08-01,Los Angeles,26-35
6993,2023-07-31,Seattle,36-45
6994,2023-03-15,Phoenix,46-55
6995,2025-03-29,Seattle,18-25
6996,2024-05-25,Seattle,26-35
6997,2024-08-10,New York,26-35
6998,2025-03-14,Los Angeles,18-25
6999,2023-11-01,Seattle,26-35
7000,2024-07-01,Seattle,46-55
7001,2023-02-04,Phoenix,26-35
7002,2023-06-14,Los Angeles,26-35
7003,2025-01-02,Phoenix,55+
7004,2024-11-06,Phoenix,18-25
7005,2023-11-05,Seattle,36-45
7006,2023-11-28,Boston,36-45
7007,2024-04-15,Phoenix,46-55
7008,2023-01-01,Seattle,36-45
7009,2023-08-01,Houston,36-45
7010,2023-07-03,Phoenix,18-25
7011,2023-08-09,Houston,36-45
7012,2024-12-11,Chicago,46-55
7013,2023-09-04,Boston,18-25
7014,2023-06-18,New York,18-25
7015,2024-03-20,Los Angeles,46-55
7016,2025-02-01,Los Angeles,36-45
7017,2023-08-01,Chicago,26-35
7018,2023-03-11,Phoenix,55+
7019,2023-11-10,New York,46-55
7020,2024-10-20,Chicago,55+
7021,2024-04-30,Chicago,55+
7022,2024-12-20,Los Angeles,26-35
7023,2025-04-25,Houston,46-55
7024,2024-11-29,Houston,36-45
7025,2024-06-15,Phoenix,46-55
7026,2024-03-10,Phoenix,46-55
7027,2023-02-05,Seattle,18-25
7028,2025-05-17,Seattle,26-35
7029,2023-12-04,Chicago,26-35
7030,2023-05-15,Phoenix,46-55
7031,2024-08-10,Houston,46-55
7032,2023-09-08,New York,26-35
7033,2024-05-31,Los Angeles,36-45
7034,2024-05-31,Houston,46-55
7035,2024-01-28,Seattle,26-35
7036,2025-01-06,Boston,18-25
7037,2023-08-22,Phoenix,26-35
7038,2024-01-31,Los Angeles,55+
7039,2024-04-18,Boston,46-55
7040,2024-08-07,Los Angeles,26-35
7041,2024-11-21,Chicago,18-25
7042,2023-12-14,Phoenix,36-45
7043,2024-07-23,Chicago,46-55
7044,2023-05-13,Los Angeles,36-45
7045,2025-04-01,Chicago,26-35
7046,2023-12-04,Phoenix,18-25
7047,2024-10-04,Houston,55+
7048,2023-01-18,New York,26-35
7049,2023-06-30,Boston,26-35
7050,2024-03-05,Houston,46-55
7051,2025-02-12,Los Angeles,55+
7052,2024-04-09,Houston,36-45
7053,2025-03-30,Chicago,36-45
7054,2024-03-02,Phoenix,26-35
7055,2024-03-08,Houston,18-25
7056,2023-04-16,Houston,18-25
7057,2024-12-08,Phoenix,36-45
7058,2023-08-06,Chicago,18-25
7059,2025-03-03,New York,46-55
7060,2025-03-13,Houston,18-25
7061,2025-04-11,Boston,36-45
7062,2024-04-03,Los Angeles,36-45
7063,2024-08-19,Seattle,36-45
7064,2024-11-16,Chicago,26-35
7065,2023-04-26,Chicago,46-55
7066,2024-06-13,Houston,26-35
7067,2023-01-31,Boston,36-45
7068,2024-03-14,Seattle,36-45
7069,2023-05-17,Phoenix,18-25
7070,2023-06-11,Seattle,36-45
7071,2023-11-18,Houston,36-45
7072,2024-01-16,Houston,46-55
7073,2024-07-03,Phoenix,46-55
7074,2023-03-07,Los Angeles,18-25
7075,2024-03-19,Phoenix,18-25
7076,2023-06-10,Houston,26-35
7077,2024-05-20,New York,55+
7078,2024-07-15,Phoenix,18-25
7079,2024-05-05,Los Angeles,36-45
7080,2024-10-12,Phoenix,36-45
7081,2023-10-23,Phoenix,36-45
7082,2024-11-05,Chicago,26-35
7083,2024-01-17,Chicago,26-35
7084,2024-03-02,Houston,26-35
7085,2024-07-24,Houston,18-25
7086,2023-01-17,Seattle,18-25
7087,2024-07-30,Phoenix,18-25
7088,2024-06-28,New York,36-45
7089,2023-09-30,Boston,26-35
7090,2023-03-17,Houston,26-35
7091,2023-03-22,Phoenix,26-35
7092,2025-03-24,Phoenix,26-35
7093,2024-08-30,Boston,26-35
7094,2023-04-22,Phoenix,26-35
7095,2023-11-11,Boston,36-45
7096,2024-06-05,Boston,18-25
7097,2025-01-06,Seattle,55+
7098,2023-02-08,Phoenix,18-25
7099,2023-07-28,Seattle,55+
7100,2025-02-22,Phoenix,46-55
7101,2023-01-09,Chicago,36-45
7102,2023-06-27,Boston,55+
7103,2025-04-24,Los Angeles,18-25
7104,2024-06-24,Boston,18-25
7105,2023-08-19,Los Angeles,26-35
7106,2023-03-01,Phoenix,26-35
7107,2023-01-25,Houston,26-35
7108,2023-08-04,New York,36-45
7109,2025-02-15,Seattle,18-25
7110,2024-01-02,Phoenix,26-35
7111,2024-09-26,New York,26-35
7112,2025-03-20,Chicago,36-45
7113,2023-12-26,Los Angeles,55+
7114,2023-06-18,Seattle,36-45
7115,2024-03-31,Chicago,26-35
7116,2025-03-11,Houston,26-35
7117,2024-12-09,Houston,46-55
7118,2023-02-27,Boston,18-25
7119,2024-09-02,Seattle,55+
7120,2024-05-18,Seattle,26-35
7121,2025-03-10,Seattle,26-35
7122,2023-04-18,Phoenix,55+
7123,2024-04-15,Boston,55+
7124,2025-02-13,Houston,36-45
7125,2023-12-28,Houston,18-25
7126,2024-02-29,Boston,36-45
7127,2023-03-04,Chicago,26-35
7128,2023-09-03,New York,26-35
7129,2023-10-13,Los Angeles,18-25
7130,2025-04-12,Houston,36-45
7131,2023-09-07,Boston,36-45
7132,2024-02-11,Houston,26-35
7133,2024-08-14,Chicago,55+
7134,2023-05-23,Seattle,18-25
7135,2024-03-04,Seattle,18-25
7136,2024-10-12,Los Angeles,36-45
7137,2025-02-02,Seattle,46-55
7138,2024-07-05,Seattle,55+
7139,2024-08-12,Chicago,46-55
7140,2023-04-22,New York,18-25
7141,2025-04-13,Chicago,55+
7142,2023-04-27,Los Angeles,55+
7143,2024-11-13,Seattle,18-25
7144,2023-08-22,Los Angeles,36-45
7145,2025-04-02,Houston,36-45
7146,2024-09-26,New York,26-35
7147,2024-10-26,Phoenix,55+
7148,2023-07-12,Houston,18-25
7149,2024-01-26,Seattle,36-45
7150,2024-06-28,Boston,26-35
7151,2024-11-09,Chicago,36-45
7152,2023-04-02,Chicago,46-55
7153,2025-04-27,Los Angeles,26-35
7154,2025-02-23,Boston,26-35
7155,2023-08-27,Los Angeles,55+
7156,2024-12-25,Boston,46-55
7157,2024-04-01,Los Angeles,36-45
7158,2024-02-11,Phoenix,26-35
7159,2023-10-05,Phoenix,26-35
7160,2024-05-26,Houston,46-55
7161,2024-10-05,Phoenix,46-55
7162,2023-12-29,Boston,26-35
7163,2024-07-08,Los Angeles,36-45
7164,2024-09-08,Boston,18-25
7165,2024-09-18,Houston,18-25
7166,2023-02-15,Houston,36-45
7167,2025-01-27,Seattle,26-35
7168,2024-02-08,New York,18-25
7169,2023-08-20,Phoenix,36-45
7170,2023-08-01,Chicago,26-35
7171,2024-03-01,Chicago,46-55
7172,2025-02-20,New York,36-45
7173,2023-11-30,Los Angeles,36-45
7174,2024-10-22,New York,26-35
7175,2023-03-27,Los Angeles,26-35
7176,2024-02-24,Phoenix,36-45
7177,2025-05-23,Phoenix,26-35
7178,2024-11-09,Houston,46-55
7179,2023-07-05,Houston,36-45
7180,2024-03-17,Houston,26-35
7181,2023-07-25,Houston,36-45
7182,2023-12-27,Chicago,55+
7183,2024-11-18,Seattle,18-25
7184,2024-11-10,Houston,18-25
7185,2023-07-20,Houston,46-55
7186,2025-03-23,Houston,18-25
7187,2024-06-06,Los Angeles,18-25
7188,2023-12-01,Boston,26-35
7189,2024-03-18,Houston,26-35
7190,2024-06-17,New York,36-45
7191,2024-05-08,Houston,36-45
7192,2024-03-04,Houston,55+
7193,2024-03-20,Chicago,46-55
7194,2023-06-05,Boston,55+
7195,2024-12-17,Houston,26-35
7196,2024-04-22,Boston,18-25
7197,2023-04-26,Los Angeles,55+
7198,2024-11-05,Phoenix,18-25
7199,2025-04-01,Boston,46-55
7200,2025-04-14,Boston,18-25
